מחוז , מעמד מוניצפלי ,מועצה/ עירייה, יישוב,סמל יישוב,ביטולים,טכנולוגיה,סיווג  של הטכנולוגיה,תשובת מחלק,שם הסדרה,תאריך תשובת מחלק,הספק MW
ירושלים,מועצה אזורית,מטה יהודה,צלפון,796,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],16/04/2023 00:00,0.018
ירושלים,מועצה אזורית,מטה יהודה,צלפון,796,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],07/05/2023 00:00,0.018
ירושלים,מועצה אזורית,מטה יהודה,זכריה,799,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],09/08/2021 00:00,0.03
ירושלים,מועצה אזורית,מטה יהודה,זכריה,799,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],20/10/2021 00:00,0.018
ירושלים,מועצה אזורית,מטה יהודה,זכריה,799,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],17/07/2022 00:00,0.018
ירושלים,מועצה אזורית,מטה יהודה,זכריה,799,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],21/07/2022 00:00,0.096
ירושלים,מועצה אזורית,מטה יהודה,זכריה,799,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],13/11/2022 00:00,0.0468
ירושלים,מועצה אזורית,מטה יהודה,זכריה,799,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],28/11/2022 00:00,0.0504
ירושלים,מועצה אזורית,מטה יהודה,זכריה,799,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],19/12/2022 00:00,0.0468
ירושלים,מועצה אזורית,מטה יהודה,זכריה,799,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],22/04/2023 00:00,0.018
ירושלים,מועצה אזורית,מטה יהודה,ישעי,805,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],27/04/2022 00:00,0.06
ירושלים,מועצה אזורית,מטה יהודה,ישעי,805,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],20/11/2022 00:00,0.12
ירושלים,מועצה אזורית,מטה יהודה,נחם,809,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],07/07/2021 00:00,0.0516
ירושלים,מועצה אזורית,מטה יהודה,נחם,809,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],01/02/2022 00:00,0.0396
ירושלים,מועצה אזורית,מטה יהודה,נחם,809,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],22/05/2022 00:00,0.0468
ירושלים,מועצה אזורית,מטה יהודה,נחם,809,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],12/12/2022 00:00,0.036
ירושלים,מועצה אזורית,מטה יהודה,נחם,809,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],12/03/2023 00:00,0.0588
ירושלים,מועצה אזורית,מטה יהודה,נחם,809,הזמנות  מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],11/05/2023 00:00,0.18
ירושלים,מועצה אזורית,מטה יהודה,זנוח,816,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],22/05/2022 00:00,0.06
ירושלים,מועצה אזורית,מטה יהודה,זנוח,816,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],21/08/2023 00:00,0.0924
ירושלים,מועצה אזורית,מטה יהודה,מטע,822,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],08/08/2021 00:00,0.06
ירושלים,מועצה אזורית,מטה יהודה,מטע,822,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],22/05/2022 00:00,0.018
ירושלים,מועצה אזורית,מטה יהודה,מטע,822,הזמנות  מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],12/12/2022 00:00,0.0588
ירושלים,מועצה אזורית,מטה יהודה,מטע,822,הזמנות  מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],12/12/2022 00:00,0.0588
ירושלים,מועצה אזורית,מטה יהודה,מטע,822,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],12/12/2022 00:00,0.06
ירושלים,מועצה אזורית,מטה יהודה,בר גיורא,823,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],23/02/2022 00:00,0.0288
ירושלים,מועצה אזורית,מטה יהודה,בר גיורא,823,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],29/08/2022 00:00,0.0156
ירושלים,מועצה אזורית,מטה יהודה,בר גיורא,823,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],15/12/2022 00:00,0.018
ירושלים,מועצה אזורית,מטה יהודה,בר גיורא,823,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],23/05/2023 00:00,0.0396
ירושלים,מועצה אזורית,מטה יהודה,בר גיורא,823,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],05/12/2023 00:00,0.06
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],24/06/2021 00:00,0.06
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],27/10/2021 00:00,0.018
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],24/11/2021 00:00,0.018
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],19/01/2022 00:00,0.102
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],13/02/2022 00:00,0.018
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],22/02/2022 00:00,0.018
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],22/02/2022 00:00,0.018
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],23/02/2022 00:00,0.072
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],01/03/2022 00:00,0.12
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],15/06/2022 00:00,0.0516
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],23/08/2022 00:00,0.0744
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],23/08/2022 00:00,0.018
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],13/03/2023 00:00,0.0744
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],14/03/2023 00:00,0.0744
ירושלים,מועצה אזורית,מטה יהודה,כסלון,859,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],25/07/2021 00:00,0.066
ירושלים,מועצה אזורית,מטה יהודה,כסלון,859,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],07/02/2023 00:00,0.036
ירושלים,מועצה אזורית,מטה יהודה,כסלון,859,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],30/04/2023 00:00,0.06
ירושלים,מועצה אזורית,מטה יהודה,בקוע,864,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],21/06/2021 00:00,0.018
ירושלים,מועצה אזורית,מטה יהודה,בקוע,864,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],27/10/2021 00:00,0.0516
ירושלים,מועצה אזורית,מטה יהודה,בקוע,864,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],27/10/2021 00:00,0.0816
ירושלים,מועצה אזורית,מטה יהודה,בקוע,864,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],04/11/2021 00:00,0.12
ירושלים,מועצה אזורית,מטה יהודה,בקוע,864,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],15/06/2022 00:00,0.0732
ירושלים,מועצה אזורית,מטה יהודה,גבעת ישעיהו,919,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],07/06/2021 00:00,0.018
ירושלים,מועצה אזורית,מטה יהודה,גבעת ישעיהו,919,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],25/07/2021 00:00,0.0156
ירושלים,מועצה אזורית,מטה יהודה,גבעת ישעיהו,919,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],09/08/2021 00:00,0.03
ירושלים,מועצה אזורית,מטה יהודה,גבעת ישעיהו,919,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],22/05/2022 00:00,0.018
ירושלים,מועצה אזורית,מטה יהודה,גבעת ישעיהו,919,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],03/10/2022 00:00,0.012
ירושלים,מועצה אזורית,מטה יהודה,גבעת ישעיהו,919,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],28/11/2022 00:00,0.018
ירושלים,מועצה אזורית,מטה יהודה,גבעת ישעיהו,919,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],28/12/2022 00:00,0.0588
ירושלים,מועצה אזורית,מטה יהודה,גבעת ישעיהו,919,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],12/03/2023 00:00,0.018
ירושלים,מועצה אזורית,מטה יהודה,גבעת ישעיהו,919,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],22/03/2023 00:00,0.042
ירושלים,מועצה אזורית,מטה יהודה,גבעת ישעיהו,919,הזמנות  מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],04/05/2023 00:00,0.0468
ירושלים,מועצה מקומית,מבשרת ציון,מבשרת ציון,1015,הזמנות לא מבוטלות,פוטוולטאי,דו שימושי,חיובית,חיבור מתקן תעריפי עד 630 [312],06/06/2021 00:00,0.0804
